time,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,estrus
57,30.983333333333334,1.15,22.583333333333332,19.55,51.2,37.35,34.6,52.8,29.833333333333332,25.616666666666667,38.1,24.683333333333334,34.516666666666666,19.55,58.427486081666665,22.333333333333332,71.43333333333334,11.666666666666666,56.06666666666667,3.8333333333333335,50.983333333333334,23.466666666666665,23.666666666666668,35.516666666666666,46.31666666666667,9.366666666666667,False
58,13.433333333333334,24.183333333333334,33.38333333333333,13.9,48.2,8.2,17.35,54.88333333333333,1.6833333333333333,15.05,19.283333333333335,33.75,17.833333333333332,26.883333333333333,66.5,33.21666666666667,12.1,4.583333333333333,51.416666666666664,30.516666666666666,38.43333333333333,21.4,17.85,38.483333333333334,27.816666666666666,33.65,False
59,14.45,0.9833333333333333,14.333333333333334,9.633333333333333,46.78333333333333,14.566666666666666,19.216666666666665,36.1,25.75,22.966666666666665,22.4,24.763022066666668,25.266666666666666,8.966666666666667,74.72748608166667,7.15,17.433333333333334,30.160257031666667,2.533333333333333,41.55,3.966666666666667,12.9,37.916666666666664,5.083333333333333,22.166666666666668,22.75,False
60,16.716666666666665,13.233333333333333,15.816666666666666,14.25,5.116666666666666,18.983333333333334,14.433333333333334,0.9,4.016666666666667,2.55,7.3,35.0654518,3.0833333333333335,26.75,59.916666666666664,21.35,4.816666666666666,6.916666666666667,25.433333333333334,9.15,54.11666666666667,11.0,20.783333333333335,1.9666666666666666,43.78333333333333,19.233333333333334,False
61,8.216666666666667,1.5,3.066666666666667,3.4166666666666665,16.483333333333334,10.533333333333333,4.583333333333333,5.016666666666667,26.966666666666665,1.3333333333333333,2.5833333333333335,6.3,5.783333333333333,4.216666666666667,51.96666666666667,7.85,7.7,75.543590365,1.7,0.45,2.033333333333333,0.9166666666666666,20.583333333333332,34.916666666666664,1.55,2.5166666666666666,False
62,2.2333333333333334,1.7666666666666666,13.0,13.75,63.333333333333336,3.716666666666667,6.4,2.1,33.63333333333333,7.066666666666666,3.0,5.666666666666667,0.43333333333333335,11.783333333333333,46.88333333333333,22.616666666666667,2.5,5.316666666666666,4.516666666666667,4.35,6.5,1.2833333333333334,0.8333333333333334,4.466666666666667,9.5,24.533333333333335,False
63,7.633333333333334,23.6,30.8,26.767786453666666,59.722814115,0.9166666666666666,14.166666666666666,2.2333333333333334,2.9833333333333334,1.25,23.55,12.633333333333333,2.4833333333333334,14.533333333333333,35.016666666666666,0.65,14.966666666666667,34.06666666666667,9.366666666666667,3.4833333333333334,35.7,16.316666666666666,5.416666666666667,29.166666666666668,5.477521921666666,39.516666666666666,False
64,2.8666666666666667,1.1833333333333333,3.9833333333333334,2.3333333333333335,49.65,5.266666666666667,1.6833333333333333,19.466666666666665,19.9,25.166666666666668,7.666666666666667,1.2,11.0,6.433333333333334,30.15,14.833333333333334,2.2333333333333334,1.65,2.283333333333333,15.9,13.0,2.3333333333333335,4.033333333333333,0.55,7.733333333333333,2.95,False
65,3.4833333333333334,2.816666666666667,3.55,2.0833333333333335,13.033333333333333,1.85,2.3,2.3833333333333333,1.85,1.4666666666666666,5.066666666666666,18.933333333333334,1.75,15.216666666666667,19.333333333333332,7.65,7.716666666666667,18.833333333333332,3.716666666666667,2.55,3.3333333333333335,1.0833333333333333,1.6166666666666667,16.066666666666666,8.566666666666666,11.883333333333333,False
66,14.683333333333334,2.6166666666666667,26.483333333333334,26.45,5.566666666666666,4.333333333333333,4.833333333333333,0.85,2.3833333333333333,12.566666666666666,5.533333333333333,0.5666666666666667,1.15,5.4,48.666666666666664,12.3,2.783333333333333,41.983333333333334,2.466666666666667,1.4333333333333333,1.3333333333333333,3.183333333333333,8.783333333333333,5.65,2.2666666666666666,24.483333333333334,False
67,3.5166666666666666,18.716666666666665,2.4166666666666665,5.401119787,0.8333333333333334,7.7,7.116666666666666,2.95,12.083333333333334,1.8,17.516666666666666,3.15,19.466666666666665,0.4666666666666667,11.966666666666667,11.766666666666667,4.933333333333334,0.6333333333333333,10.333333333333334,2.183333333333333,9.383333333333333,11.85,13.083333333333334,15.116666666666667,24.727521921666668,13.916666666666666,False
68,2.8,41.083333333333336,2.95,1.3,1.5833333333333333,2.6166666666666667,2.9833333333333334,25.716666666666665,3.4833333333333334,19.15,3.7666666666666666,5.316666666666666,3.05,15.516666666666667,5.85,3.3,12.266666666666667,16.433333333333334,1.5666666666666667,23.133333333333333,6.883333333333334,59.564860429999996,46.15,50.733333333333334,47.13333333333333,23.488061651666666,False
69,4.316666666666666,5.2,1.5,11.25,18.633333333333333,7.166666666666667,3.9,2.2666666666666666,20.15,2.966666666666667,19.233333333333334,0.5166666666666667,2.25,1.7666666666666666,35.733333333333334,10.65,8.55,10.9,18.65,1.45,19.25,40.833333333333336,4.15,44.45,50.21666666666667,12.883333333333333,False
70,12.533333333333333,22.816666666666666,4.716666666666667,2.8,3.8,10.85,6.316666666666666,14.883333333333333,2.6666666666666665,2.5,4.45,1.0333333333333334,17.616666666666667,19.3,22.75,11.65,7.133333333333334,36.083333333333336,6.683333333333334,26.483333333333334,14.116666666666667,1.3166666666666667,21.05,33.45,4.05,44.55,False
71,5.133333333333334,1.8166666666666667,16.8,7.666666666666667,13.866666666666667,3.65,7.216666666666667,4.4,50.31666666666667,20.816666666666666,10.166666666666666,19.416666666666668,5.316666666666666,0.2,6.083333333333333,9.3,14.1,27.5,7.933333333333334,3.25,10.883333333333333,13.616666666666667,11.083333333333334,14.65,13.333333333333334,30.366666666666667,False
72,20.866666666666667,4.466666666666667,7.083333333333333,16.433333333333334,13.316666666666666,16.016666666666666,13.683333333333334,21.35,55.016666666666666,12.666666666666666,19.3,3.8333333333333335,29.85,12.366666666666667,17.866666666666667,7.2,32.55,59.06666666666667,16.333333333333332,15.25,9.1,34.7,19.316666666666666,19.183333333333334,13.683333333333334,23.883333333333333,False
73,31.816666666666666,49.61666666666667,40.13333333333333,24.433333333333334,26.516666666666666,30.466666666666665,36.833333333333336,25.483333333333334,28.566666666666666,31.466666666666665,30.366666666666667,22.866666666666667,34.4,15.933333333333334,12.116666666666667,20.827087355,22.366666666666667,54.31666666666667,24.083333333333332,44.81666666666667,32.083333333333336,15.283333333333333,39.88333333333333,26.183333333333334,26.0,25.5,False
74,26.55,18.466666666666665,22.45,45.516666666666666,43.65,71.40349956,41.78333333333333,56.46666666666667,67.1,56.441644333333336,43.36666666666667,36.55,38.333333333333336,49.733333333333334,62.333333333333336,47.05,73.33333333333333,50.11666666666667,56.56666666666667,55.88333333333333,21.133333333333333,39.166666666666664,59.68333333333333,71.71666666666667,58.1,54.86666666666667,False
75,18.416666666666668,47.233333333333334,27.560676481333335,49.6,43.78333333333333,58.2,34.63333333333333,53.13333333333333,70.8,70.44995533333334,44.05053994166666,32.86666666666667,32.43333333333333,56.03333333333333,50.733333333333334,37.2,68.08333333333333,46.15,54.95,57.45,21.933333333333334,29.683333333333334,52.0,71.23333333333333,49.13333333333333,45.833333333333336,False
